TIME,RPM,SPEED,COOLANT_TEMP,INTAKE_TEMP,MAF,THROTTLE_POS,ENGINE_LOAD,FRATE,AMBIANT
2.02E+13,807,0,88,54,4.06,17,13,0,28
2.02E+13,819,0,88,54,4.06,17,12,0,30
2.02E+13,819,0,88,54,3.99,17,18,0,30
2.02E+13,948,0,88,54,11.69,24,18,0,29
2.02E+13,1361,1,88,54,11.69,24,25,2.9,28
2.02E+13,1361,1,88,54,5.67,17,15,2.3,30
2.02E+13,803,3,88,54,4.9,17,15,2.1,30
2.02E+13,820,2,88,54,4.9,17,15,2.3,28
2.02E+13,820,2,88,54,4.83,17,15,2.3,28
2.02E+13,813,2,88,54,4.83,17,15,2.2,31
2.02E+13,813,1,88,54,4.83,17,15,3.2,30
2.02E+13,803,1,88,54,4.76,17,25,3.5,30
2.02E+13,1444,0,88,54,15.33,17,25,0,31
2.02E+13,1444,1,88,55,15.33,24,30,2.2,31
2.02E+13,1203,1,88,55,4.27,17,12,3.8,29
2.02E+13,825,5,88,54,4.13,17,12,3.3,30
2.02E+13,825,4,88,54,4.13,17,12,3.6,28
2.02E+13,825,4,88,54,3.99,17,12,3.9,29
2.02E+13,819,4,88,54,3.99,17,12,3.1,28
2.02E+13,819,3,88,54,3.99,17,11,2.6,31
2.02E+13,800,3,88,54,3.78,17,12,3.5,29
2.02E+13,801,2,88,54,3.85,17,12,2,31
2.02E+13,801,2,88,54,3.85,17,15,3.4,29
2.02E+13,1200,2,88,54,10.64,22,15,3.1,29
2.02E+13,1300,2,88,55,4.41,22,22,3.9,28
2.02E+13,1300,5,88,55,4.41,17,11,2.1,30
2.02E+13,853,5,88,55,4.13,17,11,3.2,31
2.02E+13,739,4,88,55,4.13,17,14,2.4,31
2.02E+13,739,4,88,55,4.55,17,15,3.9,31
2.02E+13,810,4,88,55,4.76,17,15,2.9,31
2.02E+13,804,3,88,55,4.76,17,15,3.4,28
2.02E+13,804,2,88,55,4.62,17,15,2,30
2.02E+13,928,2,88,54,10.15,22,15,2.4,28
2.02E+13,1169,3,88,56,10.15,22,27,2.1,31
2.02E+13,1169,6,88,56,10.57,17,10,2.1,31
2.02E+13,1012,6,88,56,4.97,18,10,2.1,29
2.02E+13,839,5,88,56,5.81,18,16,3.2,31
2.02E+13,839,4,88,56,5.81,19,16,2,29
2.02E+13,885,4,88,56,5.95,19,16,3.9,28
2.02E+13,968,4,88,56,3.71,19,15,3.7,30
2.02E+13,968,5,88,56,3.71,17,11,3.9,29
2.02E+13,755,5,88,56,3.99,17,11,2.8,29
2.02E+13,807,3,88,56,3.99,17,12,2.8,29
2.02E+13,807,0,88,56,4.13,17,12,0,28
2.02E+13,814,0,88,56,4.41,19,12,0,30
2.02E+13,1153,0,88,56,4.41,19,17,0,31
2.02E+13,1153,1,88,56,9.45,22,25,3.3,31
2.02E+13,999,1,88,57,10.43,17,25,3.5,28
2.02E+13,1082,4,88,57,10.43,17,9,3.5,29
2.02E+13,1082,5,89,57,4.06,18,10,4,30
2.02E+13,828,5,89,56,3.64,17,10,3.5,31
2.02E+13,770,4,89,57,3.64,17,16,2.5,31
2.02E+13,770,2,88,57,4.83,17,15,2.3,29
2.02E+13,805,2,88,56,4.83,17,15,3.1,28
2.02E+13,813,0,88,56,4.83,17,15,0,30
2.02E+13,813,0,88,56,4.83,17,15,0,28
2.02E+13,794,0,88,56,4.83,17,15,0,30
2.02E+13,799,0,88,56,4.83,17,15,0,29
2.02E+13,799,0,88,56,4.9,17,15,0,28
2.02E+13,829,0,88,56,4.83,17,15,0,31
2.02E+13,829,0,88,56,4.83,17,15,0,29
2.02E+13,790,0,88,56,4.83,17,15,0,28
2.02E+13,801,0,88,56,4.83,17,15,0,30
2.02E+13,801,0,88,56,4.83,17,15,0,29
2.02E+13,817,0,88,56,8.47,23,24,0,30
2.02E+13,1045,0,88,56,11.9,23,24,0,29
2.02E+13,1045,2,88,57,11.9,23,11,3.9,28
2.02E+13,1079,2,88,57,4.48,17,11,3.5,28
2.02E+13,836,6,88,57,4.13,17,13,3.4,30
2.02E+13,836,6,88,57,4.13,17,12,2.6,31
2.02E+13,842,6,88,57,3.99,17,12,2.6,30
2.02E+13,1109,5,88,57,9.52,17,17,2.2,29
2.02E+13,1109,6,88,57,9.52,22,20,3.6,28
2.02E+13,1344,6,88,57,4.34,17,9,3,28
2.02E+13,910,7,88,57,3.85,17,9,3.7,30
2.02E+13,910,3,88,57,3.85,17,16,3.5,29
2.02E+13,822,3,88,57,5.11,17,16,3.7,31
2.02E+13,810,1,88,57,5.04,17,16,2.3,31
2.02E+13,810,0,88,57,5.04,17,15,0,28
2.02E+13,803,0,88,57,4.97,17,15,0,28
2.02E+13,803,0,88,57,4.97,17,15,0,28
2.02E+13,803,0,88,57,4.97,17,18,0,30
2.02E+13,1049,0,88,57,11.06,23,18,0,29
2.02E+13,1003,1,88,57,10.78,23,29,2.9,28
2.02E+13,1003,3,88,57,10.78,17,12,3.8,29
2.02E+13,746,3,88,57,4.83,17,12,2.3,31
2.02E+13,805,4,88,57,4.9,17,15,3.1,28
2.02E+13,805,4,88,57,4.9,18,26,3.6,29
2.02E+13,961,4,88,57,11.62,23,23,2.8,31
2.02E+13,1343,6,88,58,4.97,23,23,3.8,28
2.02E+13,1343,7,88,58,4.97,18,11,2.7,28
2.02E+13,1088,7,88,58,6.02,20,18,2.5,29
2.02E+13,1177,5,88,58,6.79,17,18,2.5,28
2.02E+13,1177,6,88,58,6.79,17,10,3.2,31
2.02E+13,858,6,88,58,4.13,17,13,2.6,30
2.02E+13,819,6,88,58,4.06,17,13,2,29
2.02E+13,819,1,88,57,4.06,17,12,3.3,28
2.02E+13,798,1,88,57,3.99,17,13,3.2,31
2.02E+13,805,0,88,57,4.13,17,13,0,31
2.02E+13,805,0,88,57,4.13,17,16,0,28
2.02E+13,760,0,88,57,4.62,17,16,0,31
2.02E+13,814,0,88,57,4.9,17,16,0,30
2.02E+13,814,0,88,57,4.9,17,15,0,30
2.02E+13,801,0,88,57,4.83,17,15,0,29
2.02E+13,816,0,88,57,4.83,17,16,0,29
2.02E+13,816,0,88,57,4.9,17,15,0,30
2.02E+13,815,0,88,57,4.97,17,15,0,30
2.02E+13,804,0,88,57,4.83,17,15,0,31
2.02E+13,804,0,88,57,4.83,17,15,0,30
2.02E+13,801,0,88,57,4.9,17,15,0,31
2.02E+13,803,0,88,57,4.83,17,15,0,28
2.02E+13,803,0,88,57,4.83,17,15,0,30
2.02E+13,803,0,88,57,4.83,17,15,0,31
2.02E+13,801,0,88,57,4.83,17,15,0,28
2.02E+13,801,0,88,57,4.83,19,26,0,30
2.02E+13,1161,0,89,57,12.46,23,26,0,28
2.02E+13,967,1,89,58,4.69,23,26,2.4,31
2.02E+13,967,4,89,58,4.69,17,16,3.7,28
2.02E+13,918,4,89,58,4.34,17,16,2.8,29
2.02E+13,871,1,89,58,4.34,17,13,2.5,31
2.02E+13,871,1,89,58,4.27,17,12,2.3,29
2.02E+13,846,1,89,58,4.13,17,12,2.6,29
2.02E+13,840,0,89,58,4.06,17,12,0,28
2.02E+13,840,0,89,58,4.06,17,12,0,31
2.02E+13,771,0,89,58,5.39,20,12,0,31
2.02E+13,1187,0,89,59,11.34,20,23,0,28
2.02E+13,1187,1,89,59,11.34,21,9,2.4,30
2.02E+13,885,1,88,59,4.62,17,9,3.1,28
2.02E+13,841,3,88,59,5.25,17,18,3.7,29
2.02E+13,841,2,89,59,5.25,17,16,3.9,29
2.02E+13,832,2,88,59,5.18,17,16,2.1,28
2.02E+13,827,0,88,59,5.18,17,15,0,28
2.02E+13,827,0,88,59,5.04,17,15,0,31
2.02E+13,806,0,88,59,4.97,17,15,0,31
2.02E+13,820,0,88,58,4.97,17,16,0,31
2.02E+13,820,0,88,58,5.04,17,15,0,31
2.02E+13,809,0,88,58,4.97,17,15,0,29
2.02E+13,799,0,89,59,4.97,17,15,0,29
2.02E+13,799,0,88,59,4.83,17,15,0,28
2.02E+13,804,0,88,59,4.83,17,15,0,31
2.02E+13,803,0,89,59,4.83,17,15,0,30
2.02E+13,803,0,88,59,4.9,17,15,0,31
2.02E+13,797,0,88,59,4.9,17,15,0,30
2.02E+13,797,0,89,59,4.9,17,15,0,31
2.02E+13,801,0,89,59,4.83,17,15,0,28
2.02E+13,813,0,89,59,4.9,17,15,0,28
2.02E+13,800,0,89,59,4.9,17,15,0,28
2.02E+13,800,0,89,59,6.23,20,27,0,29
2.02E+13,1032,0,89,59,12.04,23,27,0,29
2.02E+13,1032,2,89,60,12.04,23,28,2.2,29
2.02E+13,1403,2,89,60,11.41,19,8,2,28
2.02E+13,1342,7,89,60,4.48,18,8,2.4,31
2.02E+13,1342,7,89,60,4.48,18,10,2.1,28
2.02E+13,984,7,89,60,4.97,19,15,2.3,29
2.02E+13,1001,5,89,60,7.07,21,15,2.5,29
2.02E+13,1001,5,89,60,7.07,21,16,3.4,29
2.02E+13,1243,5,89,60,7.42,20,9,2.8,31
2.02E+13,1147,7,89,60,4.55,20,9,2.7,30
2.02E+13,1147,5,89,60,4.55,18,13,3.6,31
2.02E+13,763,5,88,60,4.62,18,15,3.9,30
2.02E+13,806,4,88,60,4.76,18,15,3.2,30
2.02E+13,806,3,88,60,4.76,18,16,3.2,31
2.02E+13,809,3,88,60,4.97,18,15,2.8,31
2.02E+13,826,2,88,60,4.76,18,15,3.2,30
2.02E+13,826,1,88,60,4.76,17,15,3.6,30
2.02E+13,893,1,88,60,9.73,22,15,2.6,30
2.02E+13,988,2,88,60,4.62,22,23,2.2,30
2.02E+13,988,4,89,60,4.62,17,13,2.7,30
2.02E+13,717,4,89,60,4.97,17,13,3.1,30
2.02E+13,823,4,89,60,4.97,17,15,3.9,31
2.02E+13,823,3,89,60,5.04,17,15,2.8,31
2.02E+13,823,3,89,60,4.9,17,15,2.5,29
2.02E+13,814,2,89,60,4.9,17,15,2.7,31
2.02E+13,814,2,89,60,4.76,17,16,2.7,28
2.02E+13,1078,1,89,60,10.15,22,16,3.4,30
2.02E+13,1078,2,89,60,10.15,22,33,2.4,28
2.02E+13,1064,2,89,60,6.58,18,10,2.3,29
2.02E+13,972,6,89,60,3.99,18,10,2.3,28
2.02E+13,972,4,89,60,3.99,18,12,3.5,30
2.02E+13,837,4,89,60,5.04,19,10,2.8,28
2.02E+13,795,4,89,60,3.78,19,10,3.5,30
2.02E+13,795,4,89,60,3.78,17,12,3.4,31
2.02E+13,783,4,89,60,3.92,17,12,2.9,31
2.02E+13,812,3,89,60,3.92,17,13,3.8,28
2.02E+13,812,3,89,60,4.06,17,12,2.6,31
2.02E+13,804,1,89,60,3.99,17,12,2.3,31
2.02E+13,804,0,89,60,3.99,18,15,0,31
2.02E+13,725,0,89,60,4.76,17,15,0,31
2.02E+13,782,0,89,60,4.83,18,15,0,28
2.02E+13,782,0,89,60,4.83,18,15,0,31
2.02E+13,823,0,89,60,8.12,22,15,0,30
2.02E+13,1307,0,89,60,14.49,22,28,0,28
2.02E+13,1307,5,89,60,14.49,17,11,3.9,30
2.02E+13,796,5,89,61,4.76,17,11,2.6,29
2.02E+13,838,6,89,60,4.76,17,15,3.9,29
2.02E+13,838,5,89,60,4.97,17,15,2,29
2.02E+13,827,5,89,60,4.97,17,15,3,29
2.02E+13,798,5,89,60,4.83,17,15,2.6,28
2.02E+13,798,3,89,60,4.83,17,14,2.6,28
2.02E+13,826,3,89,60,4.9,17,14,3.1,30
2.02E+13,800,2,89,60,4.9,17,15,3.2,31
2.02E+13,800,2,89,60,4.69,20,25,2.4,28
2.02E+13,1186,2,89,60,11.62,23,25,2.7,31
2.02E+13,1275,4,89,61,11.62,23,25,3.3,29
2.02E+13,1275,7,89,61,4.27,17,9,3.2,28
2.02E+13,875,7,89,61,4.13,17,9,3.5,30
2.02E+13,820,5,88,61,4.13,17,13,3.7,28
2.02E+13,820,5,89,61,4.2,18,13,3.8,31
2.02E+13,825,1,89,61,4.13,18,13,3.6,30
2.02E+13,825,1,89,61,4.13,18,12,3.6,28
2.02E+13,805,1,88,61,4.13,18,12,2.1,31
2.02E+13,804,0,88,60,3.99,18,12,0,28
2.02E+13,804,0,88,60,3.99,18,13,0,28
2.02E+13,791,0,88,60,4.83,18,13,0,29
2.02E+13,776,0,88,61,4.76,18,16,0,28
2.02E+13,776,0,88,61,4.76,17,15,0,31
2.02E+13,800,0,88,60,4.83,17,15,0,30
2.02E+13,801,0,88,60,6.44,17,15,0,28
2.02E+13,801,0,88,61,6.44,21,23,0,28
2.02E+13,1228,0,88,61,11.55,23,29,0,29
2.02E+13,1154,1,88,62,4.69,23,29,3.4,31
2.02E+13,1154,5,88,62,4.69,17,15,2.6,29
2.02E+13,811,5,88,62,5.04,17,15,3.3,31
2.02E+13,811,4,88,62,4.97,17,15,3.5,30
2.02E+13,811,4,88,62,4.97,17,15,3.9,28
2.02E+13,813,4,88,61,4.9,17,15,3,30
2.02E+13,816,3,88,61,4.69,17,15,2.6,29
2.02E+13,816,3,88,61,4.69,17,15,2.8,31
2.02E+13,799,3,88,61,4.62,17,15,2.2,28
2.02E+13,802,3,88,61,4.76,17,15,2.5,29
2.02E+13,802,2,88,61,4.76,17,15,2,29
2.02E+13,844,2,88,61,4.13,17,15,2.5,31
2.02E+13,809,2,88,61,4.13,17,12,3,29
2.02E+13,809,1,88,61,3.99,17,12,2.3,31
2.02E+13,791,1,88,61,3.92,17,12,3.9,28
2.02E+13,808,1,88,61,3.92,17,12,2.4,29
2.02E+13,808,1,88,61,3.99,18,18,3.4,29
2.02E+13,1191,1,88,61,9.31,22,18,3,31
2.02E+13,1055,2,88,62,9.31,22,24,2.5,31
2.02E+13,1055,6,88,62,8.12,17,9,2.1,31
2.02E+13,1038,6,88,62,4.48,17,9,3.3,30
2.02E+13,786,5,88,62,4.48,17,14,2.8,28
2.02E+13,786,5,88,62,4.69,18,17,3.5,28
2.02E+13,775,4,88,62,4.55,18,17,2.3,29
2.02E+13,750,4,88,62,4.55,18,15,2.7,28
2.02E+13,750,4,88,62,4.69,18,15,3.3,28
2.02E+13,780,2,88,62,4.97,18,15,2,29
2.02E+13,786,0,88,62,4.97,18,15,0,29
2.02E+13,786,0,88,62,4.97,18,15,0,28
2.02E+13,824,0,88,61,4.97,18,15,0,31
2.02E+13,809,0,88,61,4.97,18,15,0,28
2.02E+13,809,0,88,61,4.97,17,15,0,31
2.02E+13,796,0,88,62,4.97,17,15,0,31
2.02E+13,796,0,88,61,4.97,17,15,0,28
2.02E+13,810,0,88,61,4.83,17,15,0,28
2.02E+13,808,0,88,61,4.9,17,15,0,29
2.02E+13,808,0,88,61,4.9,17,15,0,28
2.02E+13,799,0,88,61,4.83,18,15,0,29
2.02E+13,891,0,88,61,4.2,18,15,0,28
2.02E+13,891,0,88,61,4.2,17,12,0,30
2.02E+13,831,0,88,61,4.13,17,12,0,30
2.02E+13,1403,0,88,62,13.44,17,18,0,28
2.02E+13,1403,1,88,62,13.44,24,24,2.3,31
2.02E+13,1415,1,88,62,4.97,17,24,3.1,29
2.02E+13,901,5,88,62,4.13,17,9,2.3,31
2.02E+13,813,5,88,62,4.13,17,12,3,28
2.02E+13,813,5,88,62,4.06,17,12,3.3,31
2.02E+13,795,5,88,62,4.55,18,12,3.2,29
2.02E+13,795,4,88,62,4.55,18,16,2.7,28
2.02E+13,799,4,87,62,4.76,18,15,2.3,30
2.02E+13,811,4,87,62,4.83,17,15,3.9,31
2.02E+13,811,4,87,62,4.83,17,15,3,28
2.02E+13,795,4,87,62,4.69,18,15,2.8,29
2.02E+13,798,1,87,62,4.83,18,15,3.1,28
2.02E+13,798,0,87,62,4.83,17,15,0,29
2.02E+13,800,0,87,62,4.9,18,15,0,28
2.02E+13,785,0,87,62,4.9,18,15,0,31
2.02E+13,808,0,87,62,4.9,18,15,0,30
2.02E+13,808,0,87,62,4.9,18,15,0,29
2.02E+13,809,0,87,62,4.83,17,15,0,31
2.02E+13,800,0,87,62,4.83,17,15,0,29
2.02E+13,800,0,87,62,4.83,18,15,0,29
2.02E+13,815,0,87,62,5.32,20,15,0,28
2.02E+13,877,0,87,62,5.32,20,26,0,29
2.02E+13,877,1,87,62,10.22,22,28,2.7,28
2.02E+13,1198,1,87,63,4.27,17,28,2.3,30
2.02E+13,991,6,87,63,4.27,17,9,2.5,29
2.02E+13,991,6,87,63,4.13,18,12,2.2,30
2.02E+13,813,5,87,63,4.2,18,12,2.4,30
2.02E+13,813,4,87,63,4.2,18,13,2.7,31
2.02E+13,805,4,87,63,4.06,18,12,2.6,31
2.02E+13,807,1,87,63,3.99,18,12,4,31
2.02E+13,807,0,87,62,3.99,18,12,0,30
2.02E+13,798,0,87,62,3.92,18,13,0,30
2.02E+13,794,0,87,62,3.92,18,13,0,29
2.02E+13,794,0,87,62,3.92,18,12,0,29
2.02E+13,764,0,87,62,4.9,18,15,0,29
2.02E+13,805,0,87,62,4.83,18,15,0,30
2.02E+13,805,0,87,62,4.83,18,16,0,28
2.02E+13,1009,0,87,62,13.65,24,16,0,28
2.02E+13,1033,0,87,63,5.11,24,31,0,31
2.02E+13,1033,6,87,63,5.11,17,13,2.5,30
2.02E+13,804,6,87,63,5.04,18,13,3.9,29
2.02E+13,833,6,87,63,5.04,18,15,2.9,29
2.02E+13,833,5,87,63,4.97,18,15,2.1,29
2.02E+13,827,5,87,63,4.9,17,15,3,29
2.02E+13,818,4,87,63,4.9,17,15,3.4,30
2.02E+13,818,4,87,63,4.76,18,15,2.2,29
2.02E+13,797,4,87,63,4.69,18,15,4,29
2.02E+13,789,3,87,63,4.69,18,15,3.1,30
2.02E+13,789,4,87,63,4.76,17,15,2.5,31
2.02E+13,800,4,87,63,4.76,18,15,3.2,31
2.02E+13,875,1,87,63,4.2,18,15,2,30
2.02E+13,875,0,87,63,4.2,17,12,0,29
2.02E+13,815,0,87,63,4.06,17,12,0,29
2.02E+13,799,0,87,63,3.92,17,12,0,30
2.02E+13,799,0,87,63,3.92,17,12,0,28
2.02E+13,827,0,87,63,8.47,22,12,0,30
2.02E+13,827,0,87,63,9.45,22,21,0,30
2.02E+13,827,5,87,63,9.45,17,8,2.5,30
2.02E+13,914,5,87,63,3.99,18,8,2.2,28
2.02E+13,824,4,87,63,3.99,18,12,2.4,28
2.02E+13,824,4,87,63,3.99,18,12,2,28
2.02E+13,768,4,87,63,4.76,18,12,2.3,30
2.02E+13,798,4,87,63,4.76,18,15,2.6,29
2.02E+13,798,4,87,63,4.83,18,15,3,28
2.02E+13,796,4,87,63,4.83,18,15,3.9,29
2.02E+13,809,2,87,63,4.83,18,15,3.1,28
2.02E+13,809,2,87,63,4.83,18,15,2.1,31
2.02E+13,801,2,87,63,4.9,18,15,2.5,29
2.02E+13,798,1,87,63,4.83,18,15,3.9,28
2.02E+13,798,0,87,63,4.83,18,15,0,30
2.02E+13,774,0,87,63,4.83,17,15,0,31
2.02E+13,799,0,87,63,4.83,17,15,0,28
2.02E+13,799,0,87,63,4.83,17,15,0,28
2.02E+13,819,0,87,63,4.83,18,15,0,30
2.02E+13,840,0,87,63,10.78,18,22,0,31
2.02E+13,840,0,87,63,10.78,23,31,0,28
2.02E+13,1186,0,87,63,14.28,24,31,0,31
2.02E+13,1791,6,87,63,8.33,24,23,2.8,31
2.02E+13,1791,9,87,63,8.33,18,9,2.9,28
2.02E+13,1496,9,87,63,4.69,18,9,3.5,30
2.02E+13,1085,7,87,63,4.69,18,9,4,31
2.02E+13,1085,5,87,63,5.25,20,21,4,29
2.02E+13,1306,5,87,63,13.23,24,21,3.3,31
2.02E+13,2131,6,87,64,13.23,24,21,3.9,29
2.02E+13,2131,11,87,64,29.96,31,8,3.9,28
2.02E+13,2419,11,87,63,6.65,18,8,2.1,29
2.02E+13,1756,11,87,63,6.65,18,7,3.7,29
2.02E+13,1756,9,87,63,5.11,18,9,2.3,31
2.02E+13,1094,9,87,63,4.2,18,9,2.3,28
2.02E+13,834,7,87,63,4.2,18,11,4,28
2.02E+13,834,7,87,63,4.13,18,15,3,31
2.02E+13,757,7,87,63,4.97,18,15,3.9,28
2.02E+13,824,5,87,63,4.97,18,15,2.8,29
2.02E+13,824,4,87,63,4.97,18,15,3.9,30
2.02E+13,801,4,87,63,4.76,20,15,3.3,31
2.02E+13,1064,3,87,63,4.76,20,22,2.6,29
2.02E+13,1064,6,87,63,11.41,23,22,3.8,31
2.02E+13,1522,6,87,63,6.44,18,22,3.8,29
2.02E+13,1178,7,87,63,6.44,18,9,2.9,29
2.02E+13,1178,6,87,63,5.46,18,16,2.7,28
2.02E+13,1025,6,87,63,10.08,22,16,3.4,31
2.02E+13,1095,6,87,63,10.08,22,10,2.3,28
2.02E+13,1095,6,87,63,5.11,18,15,3.4,30
2.02E+13,807,6,87,63,4.97,18,15,3.6,31
2.02E+13,807,3,87,63,4.97,18,13,2.3,30
2.02E+13,861,3,87,63,4.27,18,12,3.1,28
2.02E+13,808,1,87,63,4.06,18,12,3.9,31
2.02E+13,799,0,87,63,4.06,18,13,0,31
2.02E+13,799,0,87,63,4.06,18,12,0,28
2.02E+13,809,0,87,63,4.13,18,12,0,31
2.02E+13,806,0,87,63,4.13,18,13,0,28
2.02E+13,806,0,87,63,3.99,18,12,0,31
2.02E+13,798,0,87,63,3.99,18,12,0,31
2.02E+13,806,0,87,63,3.99,18,13,0,29
2.02E+13,806,0,87,63,4.06,18,12,0,30
2.02E+13,795,0,87,63,4.83,18,12,0,31
2.02E+13,811,0,87,63,4.83,18,16,0,28
2.02E+13,811,0,87,63,4.9,18,15,0,30
2.02E+13,811,0,87,63,4.83,18,15,0,30
2.02E+13,794,0,87,63,4.83,18,15,0,30
2.02E+13,794,0,87,63,4.9,18,15,0,31
2.02E+13,793,0,87,63,4.97,18,15,0,31
2.02E+13,812,0,87,63,4.97,18,15,0,31
2.02E+13,812,0,87,63,4.97,18,15,0,31
2.02E+13,803,0,87,63,4.97,18,15,0,29
2.02E+13,879,0,87,63,4.97,18,17,0,29
2.02E+13,879,0,87,63,10.5,23,29,0,29
2.02E+13,1095,0,87,63,13.93,24,18,0,28
2.02E+13,1375,3,87,63,5.67,24,18,3.3,29
2.02E+13,1375,7,87,63,5.67,18,13,2.7,28
2.02E+13,995,7,87,63,6.58,20,19,3.3,30
2.02E+13,1110,5,87,63,8.75,20,19,3.6,30
2.02E+13,1110,6,87,63,8.75,21,16,2.2,31
2.02E+13,1277,6,87,63,4.41,18,16,2.6,31
2.02E+13,1010,6,87,63,4.27,18,9,2.7,29
2.02E+13,1010,5,87,63,4.27,18,12,2.7,31
2.02E+13,897,5,87,63,4.83,18,12,2,31
2.02E+13,767,4,87,63,3.78,18,12,3.1,30
2.02E+13,767,4,87,63,3.78,18,13,2,29
2.02E+13,808,4,87,63,4.06,18,12,3.1,30
2.02E+13,831,2,87,63,4.06,18,12,3,30
2.02E+13,831,1,87,63,4.06,18,12,2.4,28
2.02E+13,805,1,87,63,4.13,19,12,4,28
2.02E+13,1054,1,87,63,11.34,19,20,2.6,28
2.02E+13,1054,2,87,64,11.34,23,31,3,29
2.02E+13,1190,2,87,64,5.39,18,31,2.3,28
2.02E+13,1002,6,87,63,5.39,18,11,3.3,31
2.02E+13,1002,5,87,63,5.11,18,15,3.8,31
2.02E+13,857,5,87,63,6.09,19,15,3.7,30
2.02E+13,941,4,87,63,6.09,19,18,3.7,30
2.02E+13,941,5,87,63,5.39,19,15,2.7,31
2.02E+13,919,5,87,63,5.74,18,15,3.3,31
2.02E+13,748,5,87,63,5.74,18,13,2.6,30
2.02E+13,748,5,87,63,4.55,18,14,2.4,30
2.02E+13,788,4,87,63,4.83,18,14,3.8,28
2.02E+13,788,4,87,63,4.83,18,15,3.5,30
2.02E+13,804,4,87,63,4.69,18,13,3.1,31
2.02E+13,903,3,87,63,3.99,18,13,2.5,30
2.02E+13,903,3,87,63,3.99,18,12,3.9,28
2.02E+13,796,3,87,63,3.85,18,12,2.7,29
2.02E+13,794,2,87,63,3.99,18,12,2,29
2.02E+13,794,2,87,63,3.99,18,13,2.7,28
2.02E+13,742,2,87,63,4.62,18,18,3.3,31
2.02E+13,771,2,87,63,4.48,18,18,2.3,31
2.02E+13,771,3,87,63,4.48,18,12,3.8,29
2.02E+13,842,3,87,63,4.41,18,13,2.1,30
2.02E+13,837,3,87,63,4.97,18,13,2,28
2.02E+13,777,1,87,63,4.97,18,16,3.4,31
2.02E+13,777,0,88,63,4.97,18,15,0,30
2.02E+13,816,0,88,63,4.9,18,15,0,28
2.02E+13,808,0,88,63,4.9,18,15,0,30
2.02E+13,808,0,88,63,4.9,18,15,0,31
2.02E+13,795,0,88,63,4.83,18,15,0,31
2.02E+13,801,0,88,63,4.83,18,15,0,31
2.02E+13,801,0,88,63,4.83,18,15,0,31
2.02E+13,806,0,88,63,4.97,18,15,0,28
2.02E+13,824,0,88,63,4.97,18,15,0,31
2.02E+13,824,0,88,63,9.31,22,27,0,30
2.02E+13,1155,0,88,64,13.3,18,27,0,31
2.02E+13,828,4,88,64,13.3,18,10,2.6,31
2.02E+13,828,4,87,64,5.11,18,15,4,30
2.02E+13,817,4,87,64,4.97,17,15,3.6,28
2.02E+13,827,4,87,64,4.97,17,15,3.1,30
2.02E+13,827,4,87,64,4.83,17,13,3.1,28
2.02E+13,872,3,87,63,4.13,18,13,3.4,29
2.02E+13,824,3,87,64,4.13,18,12,2.6,30
2.02E+13,824,3,87,64,4.27,21,24,2.2,29
2.02E+13,1280,2,87,65,12.04,21,24,3.3,28
2.02E+13,1280,7,87,65,12.04,23,19,2,31
2.02E+13,1512,7,87,65,4.69,18,10,2.5,28
2.02E+13,1119,7,87,65,8.19,21,10,2.3,31
2.02E+13,1119,6,87,65,8.19,21,18,3,29
2.02E+13,1372,6,87,65,8.82,18,8,3.6,28
2.02E+13,1258,7,87,65,5.18,19,8,2.5,28
2.02E+13,1258,6,87,65,5.18,19,15,4,29
2.02E+13,1055,6,87,65,9.52,22,15,2.6,29
2.02E+13,1288,6,87,65,5.11,22,22,2.4,28
2.02E+13,1288,7,87,65,5.11,17,12,2.7,30
2.02E+13,813,7,87,65,4.83,18,12,3.7,29
2.02E+13,807,4,87,65,4.83,18,15,3.8,29
2.02E+13,807,3,87,65,4.83,18,15,2.9,29
2.02E+13,813,3,87,65,4.9,18,15,3.8,30
2.02E+13,811,2,87,64,4.9,18,15,3.1,31
2.02E+13,811,2,87,64,5.88,21,24,2.7,31
2.02E+13,1158,2,87,65,4.97,17,24,3,29
2.02E+13,836,4,87,65,4.97,17,13,2.5,30
2.02E+13,836,4,87,65,4.9,18,15,3,31
2.02E+13,821,4,87,65,4.97,18,15,3.3,30
2.02E+13,864,4,87,65,4.97,18,13,3,30
2.02E+13,864,4,87,65,3.99,18,13,2.3,30
2.02E+13,798,4,87,64,3.99,18,13,3.9,29
2.02E+13,798,3,87,64,3.99,17,12,2.3,28
2.02E+13,817,3,87,64,4.06,18,12,3.8,28
2.02E+13,813,3,87,64,4.06,18,12,2.1,31
2.02E+13,813,3,87,64,3.85,18,13,2.5,29
2.02E+13,836,3,87,65,7.49,21,13,3.7,31
2.02E+13,1197,4,87,65,7.49,21,21,4,29
2.02E+13,1197,6,88,65,4.2,18,9,3.8,31
2.02E+13,1044,6,88,65,4.27,18,9,2.3,28
2.02E+13,897,5,88,65,4.27,18,11,2.2,30
2.02E+13,897,5,88,65,6.37,20,20,2.3,28
2.02E+13,1077,4,88,65,4.83,18,20,2.1,31
2.02E+13,1077,6,87,65,4.83,18,13,2.1,30
2.02E+13,964,6,87,65,6.72,20,21,2.7,28
2.02E+13,1092,5,87,65,4.9,20,21,2.1,31
2.02E+13,1092,6,87,65,4.9,18,13,3.4,28
2.02E+13,807,6,87,65,4.76,18,13,2.9,31
2.02E+13,791,5,87,65,4.83,18,15,2.1,31
